listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-aldoarfoznevogilde-0000,pt,porto,aldoarfoznevogilde,"Aldoar, Foz do Douro e Nevogilde",freguesia,Apartamento T1,apartment,1,51,167218,3279,bati_habitable,EUR,nacional,86,4.26,41.16282,-8.61786,2025-Q4,porto/aldoarfoznevogilde | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0021,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,46,109131,2372,bati_habitable,EUR,nacional,131,4.18,41.14523,-8.63373,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0022,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,81,236067,2914,bati_habitable,EUR,nacional,38,4.84,41.1653,-8.60833,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0023,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,50,167562,3351,bati_habitable,EUR,nacional,59,4.49,41.19138,-8.61526,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0024,pt,porto,campanha,Campanhã,freguesia,Apartamento T4,apartment,4,169,515109,3048,bati_habitable,EUR,nacional,66,4.17,41.16586,-8.60795,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0025,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,40,151561,3789,bati_habitable,EUR,nacional,56,4.71,41.15875,-8.61089,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0026,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,67,168827,2520,bati_habitable,EUR,nacional,122,5.23,41.15172,-8.63486,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0027,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,104,232168,2232,bati_habitable,EUR,estrangeiro,81,5.0,41.16846,-8.60742,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0028,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,99,367868,3716,bati_habitable,EUR,nacional,87,3.28,41.16899,-8.60702,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0029,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,79,215763,2731,bati_habitable,EUR,nacional,57,5.13,41.15943,-8.62598,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0030,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,62,204628,3300,bati_habitable,EUR,nacional,89,5.95,41.17513,-8.6272,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0031,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,50,128604,2572,bati_habitable,EUR,nacional,59,5.13,41.1698,-8.61179,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0032,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,92,280050,3044,bati_habitable,EUR,nacional,61,4.51,41.14681,-8.61644,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0033,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,125,377794,3022,bati_habitable,EUR,estrangeiro,54,4.93,41.17338,-8.63347,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0034,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,83,179086,2158,bati_habitable,EUR,nacional,78,6.15,41.16115,-8.62899,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0035,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,84,265791,3164,bati_habitable,EUR,nacional,81,5.36,41.1552,-8.60808,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0036,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,71,252949,3563,bati_habitable,EUR,nacional,56,4.73,41.16856,-8.61802,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0037,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,101,335404,3321,bati_habitable,EUR,estrangeiro,62,4.92,41.18026,-8.62054,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0038,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,83,334206,4027,bati_habitable,EUR,nacional,115,5.05,41.13933,-8.62304,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0039,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,76,206399,2716,bati_habitable,EUR,nacional,156,4.69,41.16352,-8.60399,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0040,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,61,193613,3174,bati_habitable,EUR,nacional,70,5.06,41.14827,-8.6129,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0041,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,81,257824,3183,bati_habitable,EUR,nacional,109,4.49,41.16492,-8.6624,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0042,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,66,135787,2057,bati_habitable,EUR,nacional,121,4.89,41.17894,-8.61236,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0043,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,94,268603,2857,bati_habitable,EUR,nacional,90,5.05,41.16697,-8.63143,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0044,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,73,178797,2449,bati_habitable,EUR,nacional,68,3.88,41.15472,-8.62245,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0045,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,71,172225,2426,bati_habitable,EUR,nacional,64,5.55,41.16186,-8.61043,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0046,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,74,183158,2475,bati_habitable,EUR,nacional,66,5.42,41.14115,-8.64454,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0047,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,152,346879,2282,bati_habitable,EUR,nacional,92,5.27,41.1734,-8.64505,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0048,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,53,141478,2669,bati_habitable,EUR,nacional,86,4.12,41.17492,-8.62887,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0049,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,84,195227,2324,bati_habitable,EUR,nacional,79,3.91,41.16184,-8.59011,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0050,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,85,254040,2989,bati_habitable,EUR,nacional,77,5.85,41.1729,-8.61695,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0051,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,73,212988,2918,bati_habitable,EUR,nacional,48,5.48,41.14747,-8.63429,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0052,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,90,155037,1723,bati_habitable,EUR,nacional,83,5.75,41.17754,-8.63086,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0053,pt,porto,campanha,Campanhã,freguesia,Apartamento T4,apartment,4,133,342945,2579,bati_habitable,EUR,nacional,67,4.1,41.16407,-8.64439,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0054,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,43,105640,2457,bati_habitable,EUR,nacional,64,5.56,41.15295,-8.6148,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0055,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,40,115484,2887,bati_habitable,EUR,nacional,62,4.39,41.16735,-8.62866,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0056,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,104,496991,4779,bati_habitable,EUR,nacional,85,4.89,41.18196,-8.62412,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0057,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,96,157902,1645,bati_habitable,EUR,nacional,58,5.14,41.1765,-8.60694,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0058,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,60,220777,3680,bati_habitable,EUR,nacional,131,3.75,41.12125,-8.61746,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0059,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,63,157909,2506,bati_habitable,EUR,nacional,69,5.96,41.16347,-8.61314,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0060,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,51,171490,3363,bati_habitable,EUR,nacional,29,6.54,41.14585,-8.61311,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0061,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,72,238420,3311,bati_habitable,EUR,nacional,44,4.97,41.17464,-8.62117,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0062,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,64,188879,2951,bati_habitable,EUR,nacional,62,4.71,41.16301,-8.61708,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0063,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,55,144317,2624,bati_habitable,EUR,nacional,84,4.63,41.1653,-8.6166,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0064,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,107,362245,3385,bati_habitable,EUR,nacional,118,6.15,41.19908,-8.61899,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0065,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,84,299779,3569,bati_habitable,EUR,nacional,86,5.79,41.16762,-8.62374,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0066,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,69,230837,3345,bati_habitable,EUR,nacional,47,5.51,41.15634,-8.63438,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0067,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,69,126724,1837,bati_habitable,EUR,estrangeiro,59,4.56,41.15426,-8.61993,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0068,pt,porto,campanha,Campanhã,freguesia,Apartamento T4,apartment,4,122,354813,2908,bati_habitable,EUR,nacional,138,5.61,41.1579,-8.63306,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0069,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,83,197479,2379,bati_habitable,EUR,nacional,76,4.47,41.18361,-8.65139,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0070,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,46,168193,3656,bati_habitable,EUR,nacional,55,4.28,41.1679,-8.60703,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0071,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,64,212825,3325,bati_habitable,EUR,nacional,102,5.64,41.17839,-8.62162,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0072,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,111,485522,4374,bati_habitable,EUR,nacional,86,4.22,41.16378,-8.63515,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0073,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,74,185941,2513,bati_habitable,EUR,nacional,64,4.72,41.17892,-8.60804,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0074,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,115,352895,3069,bati_habitable,EUR,nacional,74,5.67,41.15903,-8.60965,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0075,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,113,267872,2371,bati_habitable,EUR,nacional,118,5.07,41.14441,-8.62405,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0076,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,73,229950,3150,bati_habitable,EUR,nacional,106,5.57,41.17305,-8.59056,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0077,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,53,151225,2853,bati_habitable,EUR,nacional,92,4.62,41.16292,-8.61708,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0078,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,74,224041,3028,bati_habitable,EUR,estrangeiro,93,4.82,41.16216,-8.63217,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0079,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,95,198882,2093,bati_habitable,EUR,nacional,88,4.47,41.15223,-8.61232,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0080,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,87,285133,3277,bati_habitable,EUR,nacional,107,4.94,41.14377,-8.63551,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0081,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,52,152826,2939,bati_habitable,EUR,nacional,57,5.09,41.15741,-8.60694,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0082,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,77,210751,2737,bati_habitable,EUR,nacional,38,4.84,41.1478,-8.63259,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0083,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,89,291424,3274,bati_habitable,EUR,nacional,74,6.06,41.14906,-8.59766,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0084,pt,porto,campanha,Campanhã,freguesia,Apartamento T2,apartment,2,79,246547,3121,bati_habitable,EUR,nacional,40,4.79,41.1402,-8.61458,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0085,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,62,136105,2195,bati_habitable,EUR,nacional,81,5.55,41.14101,-8.6429,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0086,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,95,300859,3167,bati_habitable,EUR,nacional,74,3.82,41.12084,-8.62654,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0087,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,95,329959,3473,bati_habitable,EUR,nacional,60,4.64,41.16685,-8.63837,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0088,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,52,176381,3392,bati_habitable,EUR,nacional,67,4.65,41.14388,-8.63369,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0089,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,109,272750,2502,bati_habitable,EUR,nacional,68,4.15,41.17804,-8.6222,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0090,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,146,401776,2752,bati_habitable,EUR,nacional,96,4.9,41.15237,-8.66845,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0091,pt,porto,campanha,Campanhã,freguesia,Apartamento T3,apartment,3,85,169923,1999,bati_habitable,EUR,nacional,119,5.34,41.18127,-8.65147,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-campanha-0092,pt,porto,campanha,Campanhã,freguesia,Apartamento T1,apartment,1,62,246917,3983,bati_habitable,EUR,nacional,126,6.21,41.15099,-8.62812,2025-Q4,porto/campanha | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
