listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-arcozelo-0000,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,148,286285,1934,bati_habitable,EUR,nacional,89,5.25,41.12477,-8.60607,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0249,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T3,apartment,3,106,249358,2352,bati_habitable,EUR,nacional,74,4.14,41.14402,-8.6201,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0250,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T3,apartment,3,123,508270,4132,bati_habitable,EUR,nacional,90,5.68,41.14769,-8.58683,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0251,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T4,apartment,4,121,223137,1844,bati_habitable,EUR,nacional,45,4.11,41.11468,-8.61146,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0252,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T3,apartment,3,129,276913,2147,bati_habitable,EUR,nacional,50,4.31,41.10006,-8.586,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0253,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T2,apartment,2,84,243186,2895,bati_habitable,EUR,nacional,85,4.99,41.12955,-8.60914,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0254,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T1,apartment,1,46,91849,1997,bati_habitable,EUR,nacional,109,5.81,41.12985,-8.61576,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0255,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T3,apartment,3,114,251711,2208,bati_habitable,EUR,nacional,98,5.36,41.15851,-8.60252,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0256,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T1,apartment,1,55,101093,1838,bati_habitable,EUR,nacional,53,4.75,41.1352,-8.61235,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0257,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T2,apartment,2,69,154739,2243,bati_habitable,EUR,nacional,73,5.27,41.12374,-8.60573,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0258,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T1,apartment,1,45,114565,2546,bati_habitable,EUR,nacional,118,4.54,41.13303,-8.62549,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0259,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Apartamento T3,apartment,3,91,225372,2477,bati_habitable,EUR,nacional,71,4.74,41.10914,-8.5935,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0260,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,155,331336,2138,bati_habitable,EUR,nacional,117,5.52,41.10632,-8.61323,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0261,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,5,155,403681,2604,bati_habitable,EUR,estrangeiro,102,4.77,41.12422,-8.59753,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0262,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,178,591540,3323,bati_habitable,EUR,estrangeiro,123,5.6,41.1367,-8.59633,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0263,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,141,336097,2384,bati_habitable,EUR,nacional,52,6.08,41.12275,-8.59482,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0264,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,5,161,505406,3139,bati_habitable,EUR,nacional,61,4.83,41.13708,-8.6255,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0265,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,4,146,307210,2104,bati_habitable,EUR,nacional,124,5.23,41.13072,-8.62277,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0266,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,4,174,320658,1843,bati_habitable,EUR,nacional,51,5.16,41.11997,-8.62407,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0267,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,143,384530,2689,bati_habitable,EUR,nacional,61,3.94,41.12228,-8.61842,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0268,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,2,246,676435,2750,bati_habitable,EUR,estrangeiro,91,4.77,41.11302,-8.59274,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0269,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,4,132,261117,1978,bati_habitable,EUR,nacional,73,4.87,41.12056,-8.57284,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0270,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,146,249073,1706,bati_habitable,EUR,nacional,92,4.13,41.14918,-8.61968,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0271,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,5,147,306732,2087,bati_habitable,EUR,nacional,51,4.12,41.15948,-8.60891,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0272,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,4,144,328904,2284,bati_habitable,EUR,nacional,62,6.27,41.1311,-8.62064,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0273,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,2,143,331267,2317,bati_habitable,EUR,nacional,112,4.52,41.12293,-8.6146,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0274,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,4,115,306154,2662,bati_habitable,EUR,nacional,126,5.6,41.15626,-8.60359,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0275,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,2,162,482349,2977,bati_habitable,EUR,nacional,122,4.48,41.13817,-8.59681,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0276,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,2,106,216984,2047,bati_habitable,EUR,estrangeiro,91,4.78,41.11821,-8.63396,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0277,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,136,345946,2544,bati_habitable,EUR,nacional,108,4.29,41.11906,-8.61117,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0278,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,136,259606,1909,bati_habitable,EUR,nacional,82,5.45,41.14033,-8.62794,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0279,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,4,155,388101,2504,bati_habitable,EUR,nacional,110,4.64,41.10249,-8.6299,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0280,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,2,141,307523,2181,bati_habitable,EUR,nacional,67,4.62,41.10386,-8.62392,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0281,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,199,357223,1795,bati_habitable,EUR,nacional,89,5.52,41.13893,-8.61129,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0282,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,2,199,568446,2857,bati_habitable,EUR,nacional,58,5.35,41.12009,-8.60552,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0283,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,151,304256,2015,bati_habitable,EUR,nacional,67,3.96,41.11434,-8.63095,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0284,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,2,159,392783,2470,bati_habitable,EUR,nacional,75,5.35,41.13118,-8.59846,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0285,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,4,197,447396,2271,bati_habitable,EUR,estrangeiro,102,4.91,41.17242,-8.62473,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0286,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,4,222,537126,2419,bati_habitable,EUR,nacional,175,4.57,41.12648,-8.60192,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0287,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,219,634437,2897,bati_habitable,EUR,nacional,72,4.22,41.12436,-8.61723,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0288,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,2,199,369978,1859,bati_habitable,EUR,estrangeiro,118,5.32,41.11308,-8.60074,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0289,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,4,141,235109,1667,bati_habitable,EUR,nacional,51,5.54,41.11084,-8.58935,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0290,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,2,155,344008,2219,bati_habitable,EUR,nacional,109,4.7,41.1356,-8.59292,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0291,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,115,252256,2194,bati_habitable,EUR,nacional,60,5.04,41.14259,-8.59582,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0292,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,4,222,343246,1546,bati_habitable,EUR,nacional,50,4.63,41.12045,-8.59575,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0293,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,190,275797,1452,bati_habitable,EUR,nacional,57,5.84,41.12349,-8.61628,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0294,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,5,174,408394,2347,bati_habitable,EUR,nacional,101,5.19,41.11908,-8.60392,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-gulpilharesevaladares-0295,pt,gaia,gulpilharesevaladares,União das freguesias de Gulpilhares e Valadares,freguesia,Moradia,house,3,246,482594,1962,bati_habitable,EUR,nacional,58,5.47,41.1544,-8.60955,2025-Q4,gaia/gulpilharesevaladares | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-madalena-0000,pt,gaia,madalena,Madalena,freguesia,Apartamento T2,apartment,2,89,280349,3150,bati_habitable,EUR,nacional,108,5.65,41.09016,-8.61901,2025-Q4,gaia/madalena | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-madalena-0001,pt,gaia,madalena,Madalena,freguesia,Apartamento T3,apartment,3,137,408944,2985,bati_habitable,EUR,nacional,110,5.41,41.09832,-8.61322,2025-Q4,gaia/madalena | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-madalena-0002,pt,gaia,madalena,Madalena,freguesia,Apartamento T2,apartment,2,96,241192,2512,bati_habitable,EUR,nacional,60,4.81,41.08582,-8.59525,2025-Q4,gaia/madalena | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-madalena-0003,pt,gaia,madalena,Madalena,freguesia,Apartamento T1,apartment,1,50,135943,2719,bati_habitable,EUR,nacional,41,4.8,41.10818,-8.59905,2025-Q4,gaia/madalena | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-madalena-0004,pt,gaia,madalena,Madalena,freguesia,Apartamento T2,apartment,2,82,191056,2330,bati_habitable,EUR,nacional,56,5.73,41.12154,-8.61848,2025-Q4,gaia/madalena | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-madalena-0005,pt,gaia,madalena,Madalena,freguesia,Apartamento T3,apartment,3,80,211219,2640,bati_habitable,EUR,nacional,22,4.42,41.12574,-8.61929,2025-Q4,gaia/madalena | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-madalena-0006,pt,gaia,madalena,Madalena,freguesia,Apartamento T3,apartment,3,114,323855,2841,bati_habitable,EUR,nacional,82,4.51,41.13965,-8.62685,2025-Q4,gaia/madalena | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-madalena-0007,pt,gaia,madalena,Madalena,freguesia,Apartamento T3,apartment,3,117,448833,3836,bati_habitable,EUR,nacional,99,3.32,41.12698,-8.60358,2025-Q4,gaia/madalena | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
