listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-ajuda-0000,pt,lisbonne,ajuda,Ajuda,freguesia,Apartamento T3,apartment,3,113,602459,5331,bati_habitable,EUR,nacional,110,5.15,38.73112,-9.16166,2025-Q4,lisbonne/ajuda | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0223,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,132,491678,3725,bati_habitable,EUR,nacional,145,4.42,38.72299,-9.14284,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0224,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T1,apartment,1,58,329072,5674,bati_habitable,EUR,estrangeiro,89,4.23,38.72375,-9.15973,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0225,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T1,apartment,1,43,245404,5707,bati_habitable,EUR,nacional,66,4.05,38.70895,-9.11666,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0226,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T1,apartment,1,46,235801,5126,bati_habitable,EUR,nacional,68,5.1,38.71588,-9.13858,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0227,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T4,apartment,4,116,536103,4622,bati_habitable,EUR,nacional,88,4.02,38.73587,-9.13586,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0228,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,78,318019,4077,bati_habitable,EUR,nacional,86,4.77,38.68768,-9.132,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0229,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,78,376795,4831,bati_habitable,EUR,nacional,71,5.63,38.70154,-9.14557,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0230,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T1,apartment,1,42,240670,5730,bati_habitable,EUR,nacional,157,4.44,38.72253,-9.14054,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0231,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,109,581995,5339,bati_habitable,EUR,nacional,50,3.84,38.72361,-9.1614,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0232,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,74,362777,4902,bati_habitable,EUR,nacional,65,4.18,38.72259,-9.12855,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0233,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,103,550592,5346,bati_habitable,EUR,estrangeiro,122,5.97,38.71722,-9.1144,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0234,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T4,apartment,4,147,759676,5168,bati_habitable,EUR,nacional,79,4.25,38.71709,-9.14049,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0235,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,130,593288,4564,bati_habitable,EUR,nacional,55,5.62,38.72908,-9.13346,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0236,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,87,614271,7061,bati_habitable,EUR,nacional,70,4.24,38.73447,-9.13984,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0237,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,100,594357,5944,bati_habitable,EUR,estrangeiro,90,5.11,38.71185,-9.12029,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0238,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,126,661602,5251,bati_habitable,EUR,nacional,60,4.71,38.71456,-9.13721,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0239,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T1,apartment,1,58,440630,7597,bati_habitable,EUR,nacional,59,4.38,38.71786,-9.13503,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0240,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,79,322736,4085,bati_habitable,EUR,nacional,63,4.06,38.72181,-9.1233,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0241,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,142,560132,3945,bati_habitable,EUR,nacional,70,4.72,38.72729,-9.16461,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0242,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,67,390436,5827,bati_habitable,EUR,estrangeiro,34,5.41,38.69689,-9.15837,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0243,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T4,apartment,4,173,976216,5643,bati_habitable,EUR,nacional,79,5.77,38.71596,-9.14492,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0244,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,101,587187,5814,bati_habitable,EUR,nacional,38,4.25,38.71677,-9.15738,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0245,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T1,apartment,1,53,375114,7078,bati_habitable,EUR,nacional,55,5.26,38.72956,-9.14315,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0246,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,104,506922,4874,bati_habitable,EUR,nacional,80,5.51,38.74042,-9.11645,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0247,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,105,495707,4721,bati_habitable,EUR,nacional,55,4.6,38.69501,-9.13601,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0248,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,91,626407,6884,bati_habitable,EUR,estrangeiro,76,4.82,38.72855,-9.13237,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0249,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T1,apartment,1,70,264020,3772,bati_habitable,EUR,nacional,81,4.18,38.74274,-9.14129,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0250,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T1,apartment,1,43,247845,5764,bati_habitable,EUR,nacional,85,3.13,38.71083,-9.11571,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0251,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,78,413678,5304,bati_habitable,EUR,nacional,47,4.66,38.71598,-9.15253,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0252,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,128,592061,4625,bati_habitable,EUR,nacional,66,4.92,38.69203,-9.12077,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0253,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,78,432043,5539,bati_habitable,EUR,nacional,102,4.76,38.74753,-9.118,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0254,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,69,178764,2591,bati_habitable,EUR,nacional,68,4.27,38.73966,-9.17769,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0255,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T4,apartment,4,134,661639,4938,bati_habitable,EUR,nacional,63,4.35,38.70973,-9.12112,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0256,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,107,456968,4271,bati_habitable,EUR,nacional,77,4.26,38.70658,-9.11201,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0257,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,78,418797,5369,bati_habitable,EUR,nacional,111,4.38,38.71772,-9.13888,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0258,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,59,444163,7528,bati_habitable,EUR,nacional,72,5.44,38.72163,-9.13803,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0259,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,127,818244,6443,bati_habitable,EUR,nacional,120,4.56,38.70213,-9.1217,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0260,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T4,apartment,4,205,1487635,7257,bati_habitable,EUR,nacional,73,4.62,38.72158,-9.14421,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0261,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,65,421427,6483,bati_habitable,EUR,nacional,66,3.88,38.73326,-9.13121,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0262,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T1,apartment,1,56,314494,5616,bati_habitable,EUR,nacional,71,4.32,38.71927,-9.16102,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0263,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T2,apartment,2,91,577212,6343,bati_habitable,EUR,nacional,116,4.58,38.70857,-9.11374,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0264,pt,lisbonne,alvalade,Alvalade,freguesia,Apartamento T3,apartment,3,108,602602,5580,bati_habitable,EUR,nacional,73,4.54,38.75686,-9.15962,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0265,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,2,182,1001604,5503,bati_habitable,EUR,nacional,105,4.76,38.73566,-9.15107,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0266,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,4,160,632265,3952,bati_habitable,EUR,estrangeiro,69,4.72,38.72485,-9.12156,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0267,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,3,138,787524,5707,bati_habitable,EUR,nacional,80,4.4,38.72082,-9.13123,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0268,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,3,165,740211,4486,bati_habitable,EUR,nacional,55,4.69,38.73068,-9.1462,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0269,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,2,154,714952,4643,bati_habitable,EUR,nacional,114,4.59,38.74302,-9.14661,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0270,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,4,268,1327764,4954,bati_habitable,EUR,nacional,50,4.3,38.72278,-9.1589,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0271,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,3,126,644640,5116,bati_habitable,EUR,estrangeiro,104,4.03,38.74798,-9.14951,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0272,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,4,140,827960,5914,bati_habitable,EUR,nacional,73,4.6,38.73883,-9.12976,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0273,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,4,200,1262046,6310,bati_habitable,EUR,nacional,32,4.65,38.73612,-9.14369,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0274,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,3,175,709968,4057,bati_habitable,EUR,estrangeiro,105,4.57,38.70273,-9.13438,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0275,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,2,144,744525,5170,bati_habitable,EUR,nacional,82,4.3,38.73171,-9.16029,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0276,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,4,120,694730,5789,bati_habitable,EUR,estrangeiro,69,4.54,38.70746,-9.13118,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0277,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,4,168,1096743,6528,bati_habitable,EUR,nacional,53,3.89,38.7366,-9.13301,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0278,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,3,159,781295,4914,bati_habitable,EUR,nacional,89,4.62,38.7186,-9.13004,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0279,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,3,159,1156903,7276,bati_habitable,EUR,nacional,91,4.62,38.73593,-9.12952,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0280,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,2,165,549563,3331,bati_habitable,EUR,nacional,63,4.3,38.71697,-9.13905,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0281,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,4,196,776706,3963,bati_habitable,EUR,nacional,36,4.52,38.70732,-9.12371,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0282,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,2,240,1127249,4697,bati_habitable,EUR,estrangeiro,56,5.2,38.72632,-9.14294,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0283,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,5,173,755474,4367,bati_habitable,EUR,nacional,87,5.11,38.70471,-9.17246,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0284,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,3,114,484928,4254,bati_habitable,EUR,nacional,43,4.54,38.73351,-9.1347,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0285,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,4,227,766365,3376,bati_habitable,EUR,nacional,92,4.54,38.74034,-9.12455,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0286,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,3,156,737084,4725,bati_habitable,EUR,nacional,59,5.0,38.73121,-9.1393,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0287,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,3,138,577154,4182,bati_habitable,EUR,nacional,120,4.37,38.73532,-9.12539,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0288,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,2,203,1068959,5266,bati_habitable,EUR,estrangeiro,84,3.97,38.74019,-9.12933,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0289,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,5,127,639554,5036,bati_habitable,EUR,estrangeiro,124,5.19,38.74262,-9.12624,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0290,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,3,159,887430,5581,bati_habitable,EUR,nacional,96,4.93,38.72244,-9.11054,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0291,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,4,131,594869,4541,bati_habitable,EUR,nacional,61,4.92,38.75385,-9.15987,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0292,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,4,171,905658,5296,bati_habitable,EUR,nacional,107,4.8,38.70865,-9.14939,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alvalade-0293,pt,lisbonne,alvalade,Alvalade,freguesia,Moradia,house,2,199,1434235,7207,bati_habitable,EUR,nacional,88,4.38,38.71427,-9.14671,2025-Q4,lisbonne/alvalade | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
